time,precip,site,version,selected_lat,selected_lon
2008-05-19,0.19269314,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-20,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-21,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-22,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-23,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-24,0.0056120306,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-25,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-26,0.19093603,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-27,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-28,0.07521399,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-29,0.015453989,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-30,0.29033506,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-05-31,0.74627686,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-01,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-02,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-03,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-04,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-05,0.054720744,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-06,0.2028369,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-07,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-08,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-09,0.8246389,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-10,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-11,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-12,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-13,0.18792607,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-14,0.032114726,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-15,1.3542475,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-16,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-17,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-18,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-19,0.06836886,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-20,0.08889514,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-21,1.044104,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-22,0.33164304,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-23,3.7468476,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-24,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-25,0.1290534,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-26,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-27,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-28,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-29,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-06-30,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-01,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-02,0.027458169,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-03,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-04,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-05,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-06,0.03951906,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-07,0.010962626,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-08,0.14590384,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-09,0.082345024,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-10,0.009632711,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-11,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-12,0.13141227,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-13,0.004970933,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-14,0.013350668,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-15,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-16,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-17,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-18,0.030794049,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-19,0.029022034,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-20,0.04098282,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-21,0.055291817,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-22,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-23,0.024835872,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-24,0.003766292,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-25,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-26,0.018652363,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-27,0.04883435,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-28,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-29,0.073433295,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-30,0.031961896,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-07-31,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-01,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-02,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-03,0.31905115,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-04,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-05,0.054953728,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-06,0.0058721066,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-07,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-08,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-09,0.17308925,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-10,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-11,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-12,0.0071521318,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-13,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-14,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-15,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-16,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-17,0.15939105,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-18,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-19,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-20,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-21,0.06362538,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-22,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-23,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-24,0.06181061,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-25,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-26,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-27,0.029859643,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-28,0.051967226,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-29,0.009058702,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-30,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-08-31,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-01,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-02,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-03,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-04,0.029785408,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-05,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-06,0.030376513,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-07,0.12139207,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-08,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-09,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-10,0.03272912,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-11,0.0038092418,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-12,0.015950164,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-13,0.035706017,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-14,0.046401087,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-15,0.028659511,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-16,0.1865236,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-17,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-18,0.14394322,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-19,0.06310748,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-20,0.09216918,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-21,0.09397864,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-22,0.045804363,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-23,0.008907005,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-24,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-25,0.013299363,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-26,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-27,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-28,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-29,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-09-30,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-01,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-02,0.4182541,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-03,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-04,0.006046267,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-05,0.5004726,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-06,1.8776075,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-07,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-08,0.7547372,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-09,0.23632453,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-10,0.69760144,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-11,0.07700484,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-12,0.09668252,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-13,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-14,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-15,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-16,0.12298652,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-17,0.044804525,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-18,0.117535174,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-19,1.0793313,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-20,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-21,0.1789562,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-22,0.58146816,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-23,1.7016646,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-24,0.4344196,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-25,0.8899534,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-26,3.0638955,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-27,4.199909,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-28,3.1466155,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-29,2.4881625,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-30,2.6657355,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-10-31,1.6087275,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-01,0.45898494,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-02,1.7160854,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-03,2.0454228,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-04,0.25046626,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-05,0.6489673,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-06,0.6803998,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-07,0.71388686,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-08,0.75870895,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-09,0.1278076,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-10,0.11693731,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-11,0.0472619,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-12,0.10134704,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-13,1.2006756,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-14,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-15,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-16,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-17,0.2749513,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-18,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-19,0.037211306,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-20,0.18431163,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-21,0.27428553,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-22,0.29631758,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-23,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-24,1.374147,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-25,1.7635494,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-26,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-27,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-28,0.08758948,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-29,0.6043764,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-11-30,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-01,1.2622555,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-02,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-03,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-04,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-05,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-06,0.8380056,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-07,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-08,0.36198434,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-09,0.40218186,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-10,0.16742995,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-11,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-12,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-13,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-14,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-15,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-16,0.06722554,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-17,0.05063551,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-18,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-19,0.09292617,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-20,0.46447143,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-21,0.653253,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-22,0.7637041,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-23,0.6224295,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-24,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-25,0.26458237,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-26,0.43972686,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-27,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-28,0.12216848,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-29,0.38900167,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-30,0.14839944,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2008-12-31,0.9188904,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-01,2.3578348,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-02,2.5278807,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-03,1.5205287,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-04,0.584687,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-05,0.6354955,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-06,0.50914586,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-07,1.3859301,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-08,1.8313195,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-09,1.3713703,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-10,3.9394119,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-11,2.4173653,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-12,4.513643,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-13,4.8461957,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-14,2.0707862,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-15,2.2347474,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-16,2.6105165,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-17,5.4293995,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-18,2.3301241,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-19,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-20,0.50540346,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-21,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-22,0.5504178,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-23,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-24,0.32431254,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-25,1.6768851,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-26,1.6339021,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-27,1.7364539,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-28,1.9887187,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-29,1.3889222,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-30,5.235123,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-01-31,3.6953182,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-01,0.44984916,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-02,0.51938313,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-03,0.70222163,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-04,0.2290083,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-05,0.8041012,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-06,0.508517,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-07,0.28812912,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-08,0.46828717,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-09,0.7576815,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-10,0.9432805,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-11,0.0,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-12,0.76521224,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-13,0.46679893,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
2009-02-14,0.5278465,Ricococha_Weetacocha,PISCO_v3,-9.050000000000002,-77.94999999999999
